id;author_id;title;slug;excerpt;body;original_link;image;created_at;updated_at;published_at;category_id;views;deleted_at;keywords;recommended;meta_id
675011;22;"Psychika v době pandemie. Negativní zprávy omezte a jděte na procházku";psychika-v-dobe-pandemie-negativni-zpravy-omezte-a-jdete-na-prochazku;"Je to rok, co se potýkáme s pandemií koronaviru, a s tím spojenými restrikcemi. Vzniklá situace s sebou nese mnoho problémů, které více či méně vnímáme. Možná, že vy máte to štěstí, těšíte se dobrému zdraví a psychické pohodě, ovšem právě lidská mysl dnes skutečně trpí, a to nejen u dospělých, ale také dětí.";"Je to rok, co se potýkáme s pandemií koronaviru, a s tím spojenými restrikcemi. Vzniklá situace s sebou nese mnoho problémů, které více či méně vnímáme. Možná, že vy máte to štěstí, těšíte se dobrému zdraví a psychické pohodě, ovšem právě lidská mysl dnes skutečně trpí, a to nejen u dospělých, ale také dětí.<p><a href='https://www.idnes.cz/onadnes/zdravi/psychika-koranavirus-pandemie-terapeutka-psychogygiena.A210217_150527_jpz-zenaazivot_skld#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/psychika-koranavirus-pandemie-terapeutka-psychogygiena.A210217_150527_jpz-zenaazivot_skld#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:02";"2021-02-21 12:10:02";"2021-02-21 12:10:02";8;0;NULL;"pandemií koronaviru rok potýkáme pandemií spojenými restrikcemi mysl dnes skutečně restrikcemi vzniklá situace koronaviru méně vnímáme potýkáme dobrému zdraví rok";"[{"slug": "trpite-na-zanety-mocovych-cest-chodte-casteji-na-zachod-a-omezte-kavu", "coefficient": 0.30087940288543286}, {"slug": "co-nam-covid-dal-a-co-vzal-v-ocich-ostatnich-jsme-zkrasneli-duse-vsak-trpi", "coefficient": 0.2904972224721912}, {"slug": "zdravi-do-kapsy-doplni-stravu-i-pohyb-jak-vybrat-spravne-vitaminy", "coefficient": 0.2836980055339368}, {"slug": "vitamin-c-pred-virozou-neochrani-je-to-mytus-varuje-profesor-svacina", "coefficient": 0.28291791956493345}, {"slug": "testy-krve-a-moci-vam-mohou-zachranit-zivot-kdy-na-ne-mate-narok", "coefficient": 0.28196665695488676}, {"slug": "mluvte-s-nimi-o-jidle-jak-rozhybat-a-motivovat-deti-zkrousene-pandemii", "coefficient": 0.2801732506762759}, {"slug": "video-ucitelce-nasli-ve-37-letech-parkinsona-diky-krabicce-uz-i-vysiva", "coefficient": 0.27501244380014944}, {"slug": "respiratory-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.27076948095578574}, {"slug": "nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.27076948095578574}, {"slug": "ve-ctvrtek-pribylo-14-554-nakazenych-v-tezkem-stavu-je-pres-1700-lidi", "coefficient": 0.04276785657149782}]";NULL
675021;22;"OBRAZEM: Jak vypadají nádory, které nás nejčastěji zabíjejí";obrazem-jak-vypadaji-nadory-ktere-nas-nejcasteji-zabijeji;"Rakovina je druhou nejčastější příčinou úmrtí. Je to onemocnění, při kterém nekontrolovaně rostou určité skupiny buněk. Jen v České republice se s rakovinou za svůj život setká každý třetí. Málokdo si však umí představit, jak takové zákeřné nádory vypadají. Odvážným nabízíme pohled na snímky, které lékaři při operacích pořídili.";"Rakovina je druhou nejčastější příčinou úmrtí. Je to onemocnění, při kterém nekontrolovaně rostou určité skupiny buněk. Jen v České republice se s rakovinou za svůj život setká každý třetí. Málokdo si však umí představit, jak takové zákeřné nádory vypadají. Odvážným nabízíme pohled na snímky, které lékaři při operacích pořídili.<p><a href='https://www.idnes.cz/onadnes/zdravi/nador-rakovina-umrti-operace.A210217_093517_zdravi_pet/foto#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/nador-rakovina-umrti-operace.A210217_093517_zdravi_pet/foto#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:02";"2021-02-21 12:10:02";"2021-02-21 12:10:02";8;0;NULL;"odvážným nabízíme pohled při nejčastější české republice české druhou život setká druhou onemocnění umí představit svůj život úmrtí operacích pořídili rakovina";"[{"slug": "civilizacni-nemoci-ktere-nas-zabijeji-tyka-se-nektera-vas", "coefficient": 0.36514471248628033}, {"slug": "alergie-si-rocni-obdobi-nevybiraji-ktere-nas-trapi-nejcasteji", "coefficient": 0.3290757298763734}, {"slug": "nejde-jen-o-pohyb-a-stravu-sedm-tipu-jak-predchazet-rakovine", "coefficient": 0.3130399254240565}, {"slug": "respiratory-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.30120135496460954}, {"slug": "nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.2993375178921563}, {"slug": "obrazem-zeny-ktere-chtely-byt-svudne-a-vsadily-na-plastiky", "coefficient": 0.2959527640171382}, {"slug": "jak-dnes-vypada-pece-o-predcasne-narozene-deti-ptejte-se-lekarky", "coefficient": 0.29519081859804713}, {"slug": "nebezpecny-mamograf-podprsenka-ci-deodorant-devet-mytu-o-rakovine-prsu", "coefficient": 0.2940664239457121}, {"slug": "za-vedomosti-o-rakovine-vyhrali-knihu-vyzkousejte-si-kviz-take", "coefficient": 0.29285548239060594}, {"slug": "s-pravidelnym-pohybem-mame-dobrou-sanci-prozit-delsi-zivot-rekl-kardiolog", "coefficient": 0.2912469891647993}]";NULL
675091;22;"Dobrý spánek je zázrak. Zaveďte pravidelný večerní rituál";dobry-spanek-je-zazrak-zavedte-pravidelny-vecerni-ritual;"Je obecně známý fakt, že když se vyspíte dorůžova, doslova zkrásníte a omládnete. Kvalitní spánek zmůže mnohem víc než nejdražší pleťové krémy. A navíc si ho můžete dopřávat denně a úplně zdarma.";"Je obecně známý fakt, že když se vyspíte dorůžova, doslova zkrásníte a omládnete. Kvalitní spánek zmůže mnohem víc než nejdražší pleťové krémy. A navíc si ho můžete dopřávat denně a úplně zdarma.<p><a href='https://www.idnes.cz/onadnes/zdravi/kvalitni-spanek-noc-vecerni-ritual.A210213_091420_zdravi_drdv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/kvalitni-spanek-noc-vecerni-ritual.A210213_091420_zdravi_drdv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:04";"2021-02-21 12:10:04";"2021-02-21 12:10:04";8;0;NULL;"obecně známý fakt známý doslova nejdražší pleťové krémy fakt vyspíte dorůžova můžete dopřávat denně dorůžova doslova vyspíte vyspíte dorůžova fakt doslova zkrásníte obecně";"[{"slug": "pozor-alergeny-utoci-tipy-jak-zmirnit-nasledky-pylove-sezony", "coefficient": 0.2867545053059445}, {"slug": "zena-je-zavisla-na-samoopalovacim-kremu-maze-se-jim-od-dvanacti-let", "coefficient": 0.27208425956554855}, {"slug": "onemocneni-je-vzacne-a-konci-vzdy-dialyzou-sest-mytu-o-ledvinach", "coefficient": 0.26995199729682184}, {"slug": "respiratory-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.2676885454021481}, {"slug": "nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.267457683099979}, {"slug": "s-dedicnou-hemofilii-se-da-zit-ale-je-treba-se-ji-prizpusobit", "coefficient": 0.26407452943431575}, {"slug": "jsme-to-co-mame-ve-strevech-mikrobiom-ovlivnuje-zdravi-i-nasi-naladu", "coefficient": 0.2633807849262727}, {"slug": "zdroj-energie-elanu-a-pevneho-zdravi-nepodcenujte-silu-vitaminu-c", "coefficient": 0.2627178969431803}, {"slug": "deset-rad-jak-poznat-kvalitni-potraviny-a-nenicit-si-zdravi", "coefficient": 0.2610127069455474}, {"slug": "oci-na-home-office-trpi-co-delat-abychom-je-ochranili", "coefficient": 0.2609122199790126}]";NULL
675121;22;"Playmate není spokojená s velikostí ňader, chce je ještě zvětšit";playmate-neni-spokojena-s-velikosti-nader-chce-je-jeste-zvetsit;"Dvaatřicetiletá Nicole Angele z Floridy nikdy nesnila o ničem jiném než o bujném poprsí. Nyní mají její přednosti velikost deset. To ale playmate nestačí a touží po ještě větším objemu. Už nyní ňadra sotva drží pohromadě. Hrozí, že kůže popraská. Žena si ale operaci nechce nechat vymluvit.";"Dvaatřicetiletá Nicole Angele z Floridy nikdy nesnila o ničem jiném než o bujném poprsí. Nyní mají její přednosti velikost deset. To ale playmate nestačí a touží po ještě větším objemu. Už nyní ňadra sotva drží pohromadě. Hrozí, že kůže popraská. Žena si ale operaci nechce nechat vymluvit.<p><a href='https://www.idnes.cz/onadnes/zdravi/plasticka-operace-plastika-nadra-bizarni-pribeh-modelka-nicole-angele.A210217_091927_zdravi_bib#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/plasticka-operace-plastika-nadra-bizarni-pribeh-modelka-nicole-angele.A210217_091927_zdravi_bib#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:04";"2021-02-21 12:10:04";"2021-02-21 12:10:04";8;0;NULL;"dvaatřicetiletá nicole angele nyní angele floridy nikdy nesnila o nicole přednosti velikost deset nechat nyní ničem jiném nicole poprsí bujném poprsí deset dvaatřicetiletá";"[{"slug": "obrazem-zena-chce-byt-rekordmankou-s-nejvetsimi-rty-na-svete", "coefficient": 0.27462469990595617}, {"slug": "kmenove-bunky-jidlo-na-miru-a-hormony-ceka-nas-stari-bez-starnuti", "coefficient": 0.26744945382686297}, {"slug": "misto-laku-na-vlasy-pouzila-lepidlo-varovani-nebylo-v-navodu-stezuje-si", "coefficient": 0.2657968331708662}, {"slug": "zene-roste-pouze-jedno-nadro-na-sebevedomi-ji-to-neubira", "coefficient": 0.26280628149237584}, {"slug": "zene-bylo-lito-vlastni-sefove-odnosila-pro-ni-dite", "coefficient": 0.2626529669651696}, {"slug": "pet-bylinek-na-podporu-plodnosti-pomuze-lekorice-i-pupalka", "coefficient": 0.26222880086631517}, {"slug": "respiratory-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.26167148426147374}, {"slug": "nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.2614373912086973}, {"slug": "dobry-spanek-je-zazrak-zavedte-pravidelny-vecerni-ritual", "coefficient": 0.2596078127944418}, {"slug": "zivotni-styl-se-podepisuje-i-na-kuzi-hrozi-ekzemy-a-alergicke-projevy", "coefficient": 0.25972685580827937}]";NULL
675151;22;"Přesun vaječníků a zmražení spermií. Dítě mohou mít i lidé s rakovinou";presun-vajecniku-a-zmrazeni-spermii-dite-mohou-mit-i-lide-s-rakovinou;"Čeká je onkologická léčba, která může mít negativní dopady na vaječníky či varlata, ale po vyléčení by rádi měli děti. Řešením je nechat si odebrat a zmrazit vajíčka, respektive spermie. Jaký je postup a jaká další pomoc pro takové pacienty existuje?";"Čeká je onkologická léčba, která může mít negativní dopady na vaječníky či varlata, ale po vyléčení by rádi měli děti. Řešením je nechat si odebrat a zmrazit vajíčka, respektive spermie. Jaký je postup a jaká další pomoc pro takové pacienty existuje?<p><a href='https://www.idnes.cz/onadnes/zdravi/onkofertilita-rakovina-neplodnost-spermie-vajicka.A210217_160727_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/onkofertilita-rakovina-neplodnost-spermie-vajicka.A210217_160727_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:05";"2021-02-21 12:10:05";"2021-02-21 12:10:05";8;0;NULL;"rádi měli děti varlata vyléčení takové pacienty existuje negativní dopady vaječníky či varlata onkologická léčba negativní negativní dopady léčba zmrazit vajíčka čeká";"[{"slug": "zene-bylo-lito-vlastni-sefove-odnosila-pro-ni-dite", "coefficient": 0.28089576643203734}, {"slug": "s-dedicnou-hemofilii-se-da-zit-ale-je-treba-se-ji-prizpusobit", "coefficient": 0.27979288912428435}, {"slug": "stimulace-mozku-predstavuje-nadeji-v-lecbe-pro-lidi-trpici-depresi", "coefficient": 0.2797542952848996}, {"slug": "mluvte-s-nimi-o-jidle-jak-rozhybat-a-motivovat-deti-zkrousene-pandemii", "coefficient": 0.2776700009874099}, {"slug": "pokud-jsou-silne-mohou-nam-skodit-i-pozitivni-emoce-prozradila-psycholozka", "coefficient": 0.2760119114238674}, {"slug": "lekarka-zachranili-jsme-dite-vazici-470-gramu-dnes-je-to-chytra-skolacka", "coefficient": 0.27593497091938596}, {"slug": "osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita", "coefficient": 0.2749102739589985}, {"slug": "uzkosti-nepodcenujte-mohou-vas-nicit-rady-jak-s-nimi-uspesne-bojovat", "coefficient": 0.27236441728012134}, {"slug": "muz-chtel-mit-velke-svaly-kvuli-nebezpecnym-injekcim-malem-zemrel", "coefficient": 0.27216100868882054}, {"slug": "low-carb-stravovani-na-vlastni-kuzi-bez-pravidel-muzete-i-pribrat", "coefficient": 0.2568773690833733}]";NULL
675191;22;"Po lepku se netloustne a nezalepí vám střeva, tvrdí foodblogerka";po-lepku-se-netloustne-a-nezalepi-vam-streva-tvrdi-foodblogerka;"Lásku k jídlu i k focení a zdravý postoj ke stravování propojila food blogerka a inženýrka v oboru výživy a kvality potravin Karolína Fourová na svém blogu, který sbírá různá ocenění a nedávno se dočkal knižní podoby.";"Lásku k jídlu i k focení a zdravý postoj ke stravování propojila food blogerka a inženýrka v oboru výživy a kvality potravin Karolína Fourová na svém blogu, který sbírá různá ocenění a nedávno se dočkal knižní podoby.<p><a href='https://www.idnes.cz/onadnes/zdravi/karolina-fourova-vyziva-kvalita-potraviny-kniha-nejez-blbe.A210205_142148_zdravi_lisv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/karolina-fourova-vyziva-kvalita-potraviny-kniha-nejez-blbe.A210205_142148_zdravi_lisv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:05";"2021-02-21 12:10:05";"2021-02-21 12:10:05";8;0;NULL;"sbírá různá ocenění lásku k jídlu jídlu dočkal knižní podoby focení podoby zdravý postoj postoj sbírá oboru výživy blogu svém blogu lásku";"[{"slug": "testy-krve-a-moci-vam-mohou-zachranit-zivot-kdy-na-ne-mate-narok", "coefficient": 0.2941331046281235}, {"slug": "nadeje-v-boji-s-covidem-pece-o-streva-muze-ochranit-pred-vaznym-prubehem", "coefficient": 0.290758068625124}, {"slug": "obrazem-zeny-ktere-chtely-byt-svudne-a-vsadily-na-plastiky", "coefficient": 0.2757761483629839}, {"slug": "deset-jednoduchych-ritualu-ktere-vam-zlepsi-zdravi", "coefficient": 0.2717317213196751}, {"slug": "ztrata-cichu-po-covidu-19-nas-okrada-o-emoce-pri-sexu-tvrdi-nova-studie", "coefficient": 0.27024202269522035}, {"slug": "potravinovymi-doplnky-k-depresim-misto-pomoci-vam-mohou-naopak-uskodit", "coefficient": 0.26829889560375403}, {"slug": "co-delat-kdyz-je-vam-porad-zima-na-vine-muze-byt-stitna-zlaza-i-stres", "coefficient": 0.26684932276611145}, {"slug": "srdecni-selhani-objevuji-se-cim-dal-tim-mladsi-pacienti-tvrdi-kardiolog", "coefficient": 0.2664468645162723}, {"slug": "telefonovani-zachovava-blizkost-webove-spojeni-izoluje-tvrdi-psychiatr", "coefficient": 0.2631879896381276}, {"slug": "deset-rad-jak-poznat-kvalitni-potraviny-a-nenicit-si-zdravi", "coefficient": 0.2607869084927314}]";NULL
675201;22;"Slavné osobnosti propadly otužování, chtějí být fit a zdravé";slavne-osobnosti-propadly-otuzovani-chteji-byt-fit-a-zdrave;"Po vzoru slavného otužilce Wima Hofa zkouší celebrity po celém světě otužování. Některým z nich stačila taková zkušenost jednou, a raději daly od takové činnosti „ruce“ pryč. Jiní jsou však vytrvalí a otužují se pravidelně. Podívejte se, kdo měl na koupání v ledové vodě odvahu.";"Po vzoru slavného otužilce Wima Hofa zkouší celebrity po celém světě otužování. Některým z nich stačila taková zkušenost jednou, a raději daly od takové činnosti „ruce“ pryč. Jiní jsou však vytrvalí a otužují se pravidelně. Podívejte se, kdo měl na koupání v ledové vodě odvahu.<p><a href='https://www.idnes.cz/onadnes/zdravi/celebrity-otuzovani-koupani-v-ledove-vode.A210216_180846_zdravi_bib#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/celebrity-otuzovani-koupani-v-ledove-vode.A210216_180846_zdravi_bib#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:05";"2021-02-21 12:10:05";"2021-02-21 12:10:05";8;0;NULL;"celém světě otužování slavného otužilce wima hofa zkouší slavného takové činnosti „ruce pryč ledové vodě odvahu ruce raději daly otužování některým vzoru";"[{"slug": "co-delat-kdyz-je-vam-porad-zima-na-vine-muze-byt-stitna-zlaza-i-stres", "coefficient": 0.31244294605991213}, {"slug": "jste-nebo-chcete-byt-konecne-stihla-a-fit-odmenili-jsme-statecne", "coefficient": 0.30056443830024904}, {"slug": "mate-necitlive-ruce-vinikem-muze-byt-syndrom-urednika-i-vazna-nemoc", "coefficient": 0.29059959678526376}, {"slug": "obrazem-zeny-ktere-chtely-byt-svudne-a-vsadily-na-plastiky", "coefficient": 0.28289151052080885}, {"slug": "obrazem-zena-chce-byt-rekordmankou-s-nejvetsimi-rty-na-svete", "coefficient": 0.2750587736035438}, {"slug": "v-krecovych-zilach-muze-byt-i-litr-krve-varuje-primar-schutz", "coefficient": 0.2665771023419674}, {"slug": "zene-roste-pouze-jedno-nadro-na-sebevedomi-ji-to-neubira", "coefficient": 0.26643745639528443}, {"slug": "nebezpecny-mamograf-podprsenka-ci-deodorant-devet-mytu-o-rakovine-prsu", "coefficient": 0.26570992584315223}, {"slug": "s-dedicnou-hemofilii-se-da-zit-ale-je-treba-se-ji-prizpusobit", "coefficient": 0.26420342662800494}, {"slug": "jak-dnes-vypada-pece-o-predcasne-narozene-deti-ptejte-se-lekarky", "coefficient": 0.26340062503036965}]";NULL
675241;22;"Deset jednoduchých rituálů, které vám zlepší zdraví";deset-jednoduchych-ritualu-ktere-vam-zlepsi-zdravi;"Nemusí to být vždycky radikální rozhodnutí, i malé změny prospívají vašemu zdraví. Zkuste dodržovat níže uvedené pravidelné rituály a uvidíte, že se budete cítit lépe.";"Nemusí to být vždycky radikální rozhodnutí, i malé změny prospívají vašemu zdraví. Zkuste dodržovat níže uvedené pravidelné rituály a uvidíte, že se budete cítit lépe.<p><a href='https://www.idnes.cz/onadnes/zdravi/ritualy-zdravi-chuze-otuzovani-hygiena-cisteni-zubu.A210216_113418_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/ritualy-zdravi-chuze-otuzovani-hygiena-cisteni-zubu.A210216_113418_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-21 12:10:06";"2021-02-21 12:10:06";"2021-02-21 12:10:06";8;0;NULL;"vždycky radikální rozhodnutí nemusí být vždycky radikální vždycky budete cítit lépe rozhodnutí být nemusí zdraví uvidíte rozhodnutí nemusí";"[{"slug": "testy-krve-a-moci-vam-mohou-zachranit-zivot-kdy-na-ne-mate-narok", "coefficient": 0.3187350958445159}, {"slug": "deset-jednoduchych-rad-jak-zkrotit-vysoky-krevni-tlak", "coefficient": 0.31674163390625176}, {"slug": "deset-rad-jak-poznat-kvalitni-potraviny-a-nenicit-si-zdravi", "coefficient": 0.3051839724665533}, {"slug": "deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami", "coefficient": 0.2945039572180066}, {"slug": "zdravi-do-kapsy-doplni-stravu-i-pohyb-jak-vybrat-spravne-vitaminy", "coefficient": 0.28718854504374514}, {"slug": "zdroj-energie-elanu-a-pevneho-zdravi-nepodcenujte-silu-vitaminu-c", "coefficient": 0.2813741339693305}, {"slug": "sedm-zdravotnich-duvodu-proc-je-dobre-zacit-s-pravidelnym-pohybem", "coefficient": 0.27771207444315815}, {"slug": "deset-mytu-a-faktu-o-menopauze-znate-je", "coefficient": 0.27703248013853454}, {"slug": "obrazem-zeny-ktere-chtely-byt-svudne-a-vsadily-na-plastiky", "coefficient": 0.2732673915499712}, {"slug": "respiratory-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat", "coefficient": 0.27516117449656324}]";NULL
679401;22;"Krev jako horoskop. V Asii dětem zakazují kamarády se „špatnou“ krevní skupinou";krev-jako-horoskop-v-asii-detem-zakazuji-kamarady-se-spatnou-krevni-skupinou;"Krevní skupina může podle některých studií ovlivnit průběh nemoci covid-19. Jenže od vědeckých hypotéz k praxi v nemocnicích je daleko. Co všechno o nás krevní skupiny říkají? Má smysl podle nich hubnout nebo si vybírat profesi?";"Krevní skupina může podle některých studií ovlivnit průběh nemoci covid-19. Jenže od vědeckých hypotéz k praxi v nemocnicích je daleko. Co všechno o nás krevní skupiny říkají? Má smysl podle nich hubnout nebo si vybírat profesi?<p><a href='https://www.idnes.cz/onadnes/zdravi/krevni-skupiny-covid-19-koronavirus.A210219_152240_zdravi_lisv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/krevni-skupiny-covid-19-koronavirus.A210219_152240_zdravi_lisv#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-22 01:11:10";"2021-02-22 01:11:10";"2021-02-22 01:11:10";8;0;NULL;"krevní skupina podle ovlivnit vědeckých hypotéz krevní studií má smysl si vybírat některých nich hubnout vědeckých skupina vybírat profesi nemoci";"[{"slug": "rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19", "coefficient": 0.7500000000000003}, {"slug": "deset-jednoduchych-rad-jak-zkrotit-vysoky-krevni-tlak", "coefficient": 0.3508946221996949}, {"slug": "s-pravidelnym-pohybem-mame-dobrou-sanci-prozit-delsi-zivot-rekl-kardiolog", "coefficient": 0.2728282947904671}, {"slug": "pokud-jsou-silne-mohou-nam-skodit-i-pozitivni-emoce-prozradila-psycholozka", "coefficient": 0.2709880601382586}, {"slug": "nadeje-v-boji-s-covidem-pece-o-streva-muze-ochranit-pred-vaznym-prubehem", "coefficient": 0.2697114386540416}, {"slug": "jak-neskodit-svemu-srdci-poradi-v-online-rozhovoru-kardiolog", "coefficient": 0.2694724930512594}, {"slug": "srdecni-selhani-objevuji-se-cim-dal-tim-mladsi-pacienti-tvrdi-kardiolog", "coefficient": 0.2678520413755272}, {"slug": "ztrata-cichu-po-covidu-19-nas-okrada-o-emoce-pri-sexu-tvrdi-nova-studie", "coefficient": 0.26389586400222337}, {"slug": "jsme-to-co-mame-ve-strevech-mikrobiom-ovlivnuje-zdravi-i-nasi-naladu", "coefficient": 0.26359038789784134}, {"slug": "stimulace-mozku-predstavuje-nadeji-v-lecbe-pro-lidi-trpici-depresi", "coefficient": 0.26310961320512}]";NULL
679411;22;"Co víte o rakovině? Soutěžte v kvízu a vyhrajte knihu";co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu;"Rakovina postihne v Česku každého třetího obyvatele, každý čtvrtý na ni zemře. Velkou roli v úspěšnosti léčby hraje prevence a včasné zachycení. I proto jsme se snažili v tématu měsíce Boj s rakovinou, abychom vám pomocí článků s odborníky přinesli rady z oblasti onkologie. Na závěr jsme připravili soutěžní kvíz.";"Rakovina postihne v Česku každého třetího obyvatele, každý čtvrtý na ni zemře. Velkou roli v úspěšnosti léčby hraje prevence a včasné zachycení. I proto jsme se snažili v tématu měsíce Boj s rakovinou, abychom vám pomocí článků s odborníky přinesli rady z oblasti onkologie. Na závěr jsme připravili soutěžní kvíz.<p><a href='https://www.idnes.cz/onadnes/zdravi/soutez-kviz-rakovina.A210219_092441_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/onadnes/zdravi/soutez-kviz-rakovina.A210219_092441_zdravi_pet#utm_source=rss&utm_medium=feed&utm_campaign=ona&utm_content=main;default.jpg;"2021-02-22 01:11:10";"2021-02-22 01:11:10";"2021-02-22 01:11:10";8;0;NULL;"tématu měsíce boj v postihne odborníky přinesli rady abychom pomocí zemře připravili soutěžní kvíz přinesli každý rakovina postihne soutěžní obyvatele ni zemře rakovina";"[{"slug": "za-vedomosti-o-rakovine-vyhrali-knihu-vyzkousejte-si-kviz-take", "coefficient": 0.7577866493668687}, {"slug": "co-vite-o-civilizacnich-chorobach-soutezte-v-kvizu-o-balicky-proti-stresu", "coefficient": 0.5211910265465143}, {"slug": "za-znalosti-v-kvizu-o-civilizacnich-chorobach-vyhrali-kuru-proti-stresu", "coefficient": 0.4417998771256253}, {"slug": "nebezpecny-mamograf-podprsenka-ci-deodorant-devet-mytu-o-rakovine-prsu", "coefficient": 0.3310495087363642}, {"slug": "nejde-jen-o-pohyb-a-stravu-sedm-tipu-jak-predchazet-rakovine", "coefficient": 0.3257243163646396}, {"slug": "obrazem-jak-vypadaji-nadory-ktere-nas-nejcasteji-zabijeji", "coefficient": 0.2911210836498176}, {"slug": "co-nam-covid-dal-a-co-vzal-v-ocich-ostatnich-jsme-zkrasneli-duse-vsak-trpi", "coefficient": 0.2729609933156032}, {"slug": "jsme-to-co-mame-ve-strevech-mikrobiom-ovlivnuje-zdravi-i-nasi-naladu", "coefficient": 0.2692841070565927}, {"slug": "lekovy-manual-v-boji-s-covidem-co-pomuze-doma-a-cim-leci-v-nemocnici", "coefficient": 0.26715923158647337}, {"slug": "co-delat-kdyz-je-vam-porad-zima-na-vine-muze-byt-stitna-zlaza-i-stres", "coefficient": 0.26700644280388736}]";NULL
