id;author_id;title;slug;excerpt;body;original_link;image;created_at;updated_at;published_at;category_id;views;deleted_at;keywords;recommended;meta_id
668031;22;"Kdo věří spikleneckým teoriím typu, že očkování není ku prospěchu";kdo-veri-spikleneckym-teoriim-typu-ze-ockovani-neni-ku-prospechu;"Spiklenecké teorie nejsou ničím novým. Vyskytovaly se odedávna a šíří se i dnes. Vzhledem k rychlosti informačních toků se však v minulosti šířily pomaleji, zasahovaly menší skupiny lidí, a jejich vliv byl omezenější. Co je jejich úrodnou půdou a kdo jsou, psychologicky vzato, lidé kteří jim věří, přibližuje psycholog Jan Urban.";"Spiklenecké teorie nejsou ničím novým. Vyskytovaly se odedávna a šíří se i dnes. Vzhledem k rychlosti informačních toků se však v minulosti šířily pomaleji, zasahovaly menší skupiny lidí, a jejich vliv byl omezenější. Co je jejich úrodnou půdou a kdo jsou, psychologicky vzato, lidé kteří jim věří, přibližuje psycholog Jan Urban.<p><a href='https://www.idnes.cz/finance/financni-radce/spiklenecke-terorie-ockovani-dezinformace-psychologie.A210210_101636_viteze_sov#utm_source=rss&utm_medium=feed&utm_campaign=zpravodaj&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/financni-radce/spiklenecke-terorie-ockovani-dezinformace-psychologie.A210210_101636_viteze_sov#utm_source=rss&utm_medium=feed&utm_campaign=zpravodaj&utm_content=main;default.jpg;"2021-02-15 02:09:59";"2021-02-15 02:09:59";"2021-02-15 02:09:59";6;0;NULL;"rychlosti informačních toků teorie nejsou ničím ničím minulosti šířily pomaleji novým vyskytovaly nejsou spiklenecké teorie teorie ničím novým novým úrodnou půdou spiklenecké";"[{"slug": "skolky-a-skoly-jsou-zavrene-kdo-muze-zadat-o-osetrovne-a-kdo-o-dotaci", "coefficient": 0.2934769000296768}, {"slug": "danove-novinky-a-rady-co-se-nedani-kdo-podava-priznani-a-kdo-nemusi", "coefficient": 0.28492993625963403}, {"slug": "proc-celit-tomu-ze-nas-pritahuji-spatne-zpravy-vic-nez-ty-dobre", "coefficient": 0.2821109055039333}, {"slug": "kdo-muze-at-refinancuje-hypoteku-ted-radi-odbornici", "coefficient": 0.2777262176847989}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kdo-maji-prijmy-z-ciziny", "coefficient": 0.2773260442322727}, {"slug": "kvuli-socialni-izolaci-propada-rada-cechu-nude-ta-ma-vazne-dopady", "coefficient": 0.27711330689370756}, {"slug": "kdo-hradi-povinne-zalohy-svj-vlastnik-bytu-nebo-najemce", "coefficient": 0.276043208545978}, {"slug": "prozila-s-manzelem-50-let-po-jeho-smrti-se-nestacila-divit-kdo-by-mel-dedit", "coefficient": 0.27598478581763}, {"slug": "kdo-musi-podat-priznani-k-dani-z-nemovitych-veci-a-jak-nechybovat", "coefficient": 0.2750662268340921}, {"slug": "co-s-prazdnymi-kancelaremi-vetsine-lidi-se-prace-z-domova-libi", "coefficient": 0.2604081755457695}]";NULL
674711;22;"KVÍZ: V testu kyberbezpečnosti byli Češi jen průměrní. Obstojíte lépe?";kviz-v-testu-kyberbezpecnosti-byli-cesi-jen-prumerni-obstojite-lepe;"Počty kyberútoků stále rostou a nějakou zkušenost s nimi má podle průzkumu České bankovní asociace více než polovina Čechů. Nebezpečí na internetu si začínáme uvědomovat, dvě třetiny z nás ale nepoznají pokus o podvod. Otestujte se, jak jste na tom vy.";"Počty kyberútoků stále rostou a nějakou zkušenost s nimi má podle průzkumu České bankovní asociace více než polovina Čechů. Nebezpečí na internetu si začínáme uvědomovat, dvě třetiny z nás ale nepoznají pokus o podvod. Otestujte se, jak jste na tom vy.<p><a href='https://www.idnes.cz/finance/financni-radce/kviz-test-kyberbezpecnost-internetova-bezpecnost-cba.A210219_115847_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/financni-radce/kviz-test-kyberbezpecnost-internetova-bezpecnost-cba.A210219_115847_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"nějakou zkušenost počty kyberútoků stále rostou rostou nimi má zkušenost stále polovina čechů kyberútoků začínáme uvědomovat čechů dvě třetiny počty";"[{"slug": "financni-znalosti-cechu-klesly-na-penzi-spori-jen-43-procent-lidi", "coefficient": 0.31468361154559604}, {"slug": "doplnkove-penzijni-sporeni-uspory-zhodnoti-stare-fondy-neprekonaji-inflaci", "coefficient": 0.29813213316909054}, {"slug": "temer-petina-lidi-utraci-vic-nez-pred-pandemii-co-muze-byt-duvodem", "coefficient": 0.29213349553337176}, {"slug": "kviz-konec-chozeni-na-urady-co-vite-o-bankovni-identite", "coefficient": 0.2856537751049906}, {"slug": "kviz-i-do-stribra-se-da-vyhodne-investovat-co-o-tomto-kovu-vite", "coefficient": 0.28322785483459034}, {"slug": "kviz-vecne-bremeno-ci-najemni-smlouva-znate-rizika-pri-koupi-nemovitosti", "coefficient": 0.28169604322226915}, {"slug": "kviz-zvladnete-dane-priznat-bez-chyb-a-neplatit-vic-nez-je-treba", "coefficient": 0.2812145104361943}, {"slug": "kviz-vite-jak-vam-stat-pomuze-v-dobe-pandemie", "coefficient": 0.2799514939064516}, {"slug": "kviz-vysi-zdravotniho-pojisteni-nezmenite-pojistovnu-ano-vite-jak-na-to", "coefficient": 0.2746901490442028}, {"slug": "proc-celit-tomu-ze-nas-pritahuji-spatne-zpravy-vic-nez-ty-dobre", "coefficient": 0.27053381394556514}]";NULL
674721;22;"Začínal v garáži a neměl ani telefon, dnes jeho firmu znají i ve světě";zacinal-v-garazi-a-nemel-ani-telefon-dnes-jeho-firmu-znaji-i-ve-svete;"Před třiceti lety se pustil do výroby žaluzií. Jak sám říká, jeho cílem tehdy bylo se podnikáním uživit. Dnes je firma Luboše Dufka největším českým výrobcem garážových vrat a předním výrobcem stínící techniky.";"Před třiceti lety se pustil do výroby žaluzií. Jak sám říká, jeho cílem tehdy bylo se podnikáním uživit. Dnes je firma Luboše Dufka největším českým výrobcem garážových vrat a předním výrobcem stínící techniky.<p><a href='https://www.idnes.cz/finance/prace-a-podnikani/rozhovor-podnikatel-lubos-dufek-lomax-garazova-vrata.A210219_090040_podnikani_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/prace-a-podnikani/rozhovor-podnikatel-lubos-dufek-lomax-garazova-vrata.A210219_090040_podnikani_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"třiceti lety výrobcem garážových výroby výroby žaluzií lety pustil pustil sám říká stínící lety cílem tehdy žaluzií podnikáním uživit třiceti";"[{"slug": "urednici-jim-podnikani-rozmlouvali-dnes-maji-obrat-25-milionu", "coefficient": 0.30821612586264585}, {"slug": "na-vzdelavani-firmy-nesetri-ani-dnes-cili-ale-na-jine-dovednosti", "coefficient": 0.28810503067443016}, {"slug": "vyrabi-oblicejove-masky-a-filtry-ve-svete-je-znali-uz-pred-covidem", "coefficient": 0.2809428370439632}, {"slug": "tradicni-remeslo-a-rucni-prace-se-ceni-i-dnes-jejich-znacka-slavi-uspech", "coefficient": 0.2732238203789038}, {"slug": "podnikani-vynaselo-ted-se-jeho-zena-boji-krachu-jak-ochranit-rodinu", "coefficient": 0.272407426849752}, {"slug": "podnikatelsky-napad-brali-jako-recesi-uspeli-u-zakazniku-i-v-soutezi", "coefficient": 0.2673568927869878}, {"slug": "byty-nezlevni-ani-letos-mozna-jen-v-mene-atraktivnich-lokalitach", "coefficient": 0.26696557860559744}, {"slug": "prozila-s-manzelem-50-let-po-jeho-smrti-se-nestacila-divit-kdo-by-mel-dedit", "coefficient": 0.26630481677765167}, {"slug": "jake-jsou-danove-povinnosti-kdyz-vlastnite-ci-pronajimate-nemovitost", "coefficient": 0.2575892559220924}, {"slug": "za-psa-odpovida-jeho-majitel-pokuty-mohou-dosahnout-az-100-tisic-korun", "coefficient": 0.2659470767421153}]";NULL
674731;22;"Hodnotící pohovor s nadřízeným? Berte ho jako příležitost, ne zkoušku";hodnotici-pohovor-s-nadrizenym-berte-ho-jako-prilezitost-ne-zkousku;"Úspěchy, věci, které se nepovedly a je na nich potřeba pracovat, nápady na zlepšení nebo třeba váš osobní rozvoj, to vše se probírá v rámci bilančního pohovoru zaměstnance s nadřízeným. Neberte ho proto jako zkoušku. Vnímejte ho jako příležitost ukázat, co ve vás je. Může vás to totiž posunout dále.";"Úspěchy, věci, které se nepovedly a je na nich potřeba pracovat, nápady na zlepšení nebo třeba váš osobní rozvoj, to vše se probírá v rámci bilančního pohovoru zaměstnance s nadřízeným. Neberte ho proto jako zkoušku. Vnímejte ho jako příležitost ukázat, co ve vás je. Může vás to totiž posunout dále.<p><a href='https://www.idnes.cz/finance/prace-a-podnikani/prace-pohovor-zamestnavatel-zamestnanec-hodnoceni-mzda.A210218_133407_podnikani_daja#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/prace-a-podnikani/prace-pohovor-zamestnavatel-zamestnanec-hodnoceni-mzda.A210218_133407_podnikani_daja#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"nich potřeba pracovat věci nepovedly nápady totiž posunout dále úspěchy pracovat osobní rozvoj pracovat nápady nepovedly příležitost ukázat věci úspěchy úspěchy";"[{"slug": "nemoc-vam-neproplatim-mate-vypoved-rekl-sef-ma-na-to-pravo", "coefficient": 0.3005560563174845}, {"slug": "pohovor-pres-webovou-kameru-je-zradny-na-co-si-dat-nejvetsi-pozor", "coefficient": 0.2926487703365367}, {"slug": "barak-zdedis-az-se-ozenis-ktere-podminky-v-zaveti-jsou-ne-platne", "coefficient": 0.2745172364743062}, {"slug": "kdo-musi-podat-priznani-k-dani-z-nemovitych-veci-a-jak-nechybovat", "coefficient": 0.272990192626607}, {"slug": "ne-vyhody-online-porad-kdyz-steka-pes-i-sef-a-pravidlo-dvou-pizz", "coefficient": 0.27034924569701874}, {"slug": "sest-ci-osm-tydnu-volna-i-to-je-realita-zatim-ovsem-jen-malokde", "coefficient": 0.26882089141839116}, {"slug": "komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste", "coefficient": 0.2676063197104744}, {"slug": "zajem-o-bitcoin-stoupa-pri-koupi-si-dejte-pozor-na-podvodne-obchodniky", "coefficient": 0.2674598890125065}, {"slug": "komentar-novy-stavebni-zakon-jako-pyrrhovo-vitezstvi", "coefficient": 0.2672605118127588}, {"slug": "podnikatelsky-napad-brali-jako-recesi-uspeli-u-zakazniku-i-v-soutezi", "coefficient": 0.2657830543835443}]";NULL
674741;22;"Daňové novinky a rady: co se nedaní, kdo podává přiznání a kdo nemusí";danove-novinky-a-rady-co-se-nedani-kdo-podava-priznani-a-kdo-nemusi;"Vyplňování daňového přiznání za rok 2020 se mnozí obávají proto, že kvůli pandemii dlouhodobě dostávali ošetřovné či náhradu mzdy. Jak se tyto příjmy promítnou do růžových formulářů? Stručně řečeno: nijak.";"Vyplňování daňového přiznání za rok 2020 se mnozí obávají proto, že kvůli pandemii dlouhodobě dostávali ošetřovné či náhradu mzdy. Jak se tyto příjmy promítnou do růžových formulářů? Stručně řečeno: nijak.<p><a href='https://www.idnes.cz/finance/dane/dane-2020-danove-priznani-limity-poplatnik-novinky.A210217_110051_p_dane_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/dane/dane-2020-danove-priznani-limity-poplatnik-novinky.A210217_110051_p_dane_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"vyplňování daňového přiznání řečeno pandemii mnozí obávají daňového přiznání rok proto náhradu mzdy stručně mnozí příjmy promítnou rok růžových formulářů vyplňování";"[{"slug": "kviz-zvladnete-dane-priznat-bez-chyb-a-neplatit-vic-nez-je-treba", "coefficient": 0.38986066672145286}, {"slug": "pet-rad-co-snizi-dan-z-prijmu-jak-je-to-se-slevami-a-co-se-nedani", "coefficient": 0.35843450950095124}, {"slug": "kdo-musi-podat-priznani-k-dani-z-nemovitych-veci-a-jak-nechybovat", "coefficient": 0.35786918839399584}, {"slug": "danove-priznani-2020-slevu-muze-vyuzit-kazdy-a-usetrit-i-tisice-korun", "coefficient": 0.3375489011847571}, {"slug": "skolky-a-skoly-jsou-zavrene-kdo-muze-zadat-o-osetrovne-a-kdo-o-dotaci", "coefficient": 0.3203879621030122}, {"slug": "nesnazme-se-v-danich-hledat-logiku-rika-expert-formular-priznani-ma-rezervy", "coefficient": 0.3127128007578947}, {"slug": "dane-2020-termin-pro-odevzdani-je-delsi-za-prodlevu-hrozi-sankce", "coefficient": 0.31196123373209916}, {"slug": "kdo-z-osvc-cerpa-kompenzacni-bonus-nemuze-cerpat-osetrovne", "coefficient": 0.30856571437580643}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kdo-maji-prijmy-z-ciziny", "coefficient": 0.29626230283735727}, {"slug": "home-office-dava-vetsi-volnost-zamestnance-vsak-stoji-mesicne-1-400-korun", "coefficient": 0.2918675072317682}]";NULL
674751;22;"E-recept vám nepošlu, nebyl jste na preventivce, vzkázal lékař";e-recept-vam-neposlu-nebyl-jste-na-preventivce-vzkazal-lekar;"Preventivní lékařská prohlídka u praktika jednou za dva roky je hrazena z veřejného zdravotního pojištění. Je povinná? A pokud se na ni dostavíme, jak by měla vypadat? V dnešním článku zodpovíme také dotaz čtenáře iDNES.cz.";"Preventivní lékařská prohlídka u praktika jednou za dva roky je hrazena z veřejného zdravotního pojištění. Je povinná? A pokud se na ni dostavíme, jak by měla vypadat? V dnešním článku zodpovíme také dotaz čtenáře iDNES.cz.<p><a href='https://www.idnes.cz/finance/financni-radce/preventivni-prohlidky-povinnost-e-recept-lekovy-seznam.A210217_124124_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/financni-radce/preventivni-prohlidky-povinnost-e-recept-lekovy-seznam.A210217_124124_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"preventivní lékařská prohlídka lékařská prohlídka u praktika roky praktika veřejného zdravotního pojištění prohlídka dotaz čtenáře idnes lékařská praktika jednou povinná dva roky preventivní";"[{"slug": "nemoc-vam-neproplatim-mate-vypoved-rekl-sef-ma-na-to-pravo", "coefficient": 0.35006102296373076}, {"slug": "zdravotni-pojistovny-kolik-korun-a-na-co-vam-letos-prispeji", "coefficient": 0.32001389850102346}, {"slug": "kviz-vysi-zdravotniho-pojisteni-nezmenite-pojistovnu-ano-vite-jak-na-to", "coefficient": 0.30276148404378694}, {"slug": "kviz-vite-jak-vam-stat-pomuze-v-dobe-pandemie", "coefficient": 0.2839359292915958}, {"slug": "bojite-se-o-praci-nejen-kvuli-pandemii-jsou-zpusoby-jak-se-pojistit", "coefficient": 0.2782456037281348}, {"slug": "pro-klienty-neni-dobra-zprava-kdyz-jejich-oblibena-banka-zmizi-rika-expert", "coefficient": 0.2736862261336825}, {"slug": "dane-2020-o-mesic-pozdeji-jake-polozky-vam-mohou-ulevit", "coefficient": 0.2689595176675848}, {"slug": "ne-vyhody-online-porad-kdyz-steka-pes-i-sef-a-pravidlo-dvou-pizz", "coefficient": 0.26707459767846664}, {"slug": "kviz-konec-chozeni-na-urady-co-vite-o-bankovni-identite", "coefficient": 0.26380724044676385}, {"slug": "na-vzdelavani-firmy-nesetri-ani-dnes-cili-ale-na-jine-dovednosti", "coefficient": 0.2586053462006955}]";NULL
674761;22;"Penzijní spoření se státním příspěvkem nabízí i úlevy na daních";penzijni-sporeni-se-statnim-prispevkem-nabizi-i-ulevy-na-danich;"Penzijní spoření neboli pravidelná úspora na stáří mimo státní systém důchodového pojištění se uzavírá ideálně s nástupem do prvního zaměstnání. Sjednat ho mohou ale i rodiče svým nezletilým dětem. Penzijní spoření nabízí lidem nejednu finanční výhodu.";"Penzijní spoření neboli pravidelná úspora na stáří mimo státní systém důchodového pojištění se uzavírá ideálně s nástupem do prvního zaměstnání. Sjednat ho mohou ale i rodiče svým nezletilým dětem. Penzijní spoření nabízí lidem nejednu finanční výhodu.<p><a href='https://www.idnes.cz/finance/financni-radce/penzijni-sporeni-statni-prispevek-uleva-na-dani-partners.A210216_112010_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/financni-radce/penzijni-sporeni-statni-prispevek-uleva-na-dani-partners.A210216_112010_viteze_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"uzavírá ideálně spoření pravidelná prvního zaměstnání prvního neboli nezletilým dětem zaměstnání sjednat spoření nástupem uzavírá zaměstnání sjednat penzijní";"[{"slug": "sporit-na-penzi-s-prispevkem-statu-pujde-v-novem-ucastnickem-fondu", "coefficient": 0.35215723765841705}, {"slug": "doplnkove-penzijni-sporeni-uspory-zhodnoti-stare-fondy-neprekonaji-inflaci", "coefficient": 0.31411454225980456}, {"slug": "pausal-nebo-vydaje-jak-v-danich-resit-provoz-auta", "coefficient": 0.2907173824287259}, {"slug": "komentar-nejvetsim-rizikem-sporeni-je-inflace-jak-ji-prekonat", "coefficient": 0.287604915441774}, {"slug": "nesnazme-se-v-danich-hledat-logiku-rika-expert-formular-priznani-ma-rezervy", "coefficient": 0.2847508058456782}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kdo-maji-prijmy-z-ciziny", "coefficient": 0.28448940969165626}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kteri-maji-prijmy-z-ciziny", "coefficient": 0.28401567520500703}, {"slug": "tretina-ucastnickych-penzijnich-fondu-loni-prekonala-inflaci", "coefficient": 0.2762097364609387}, {"slug": "do-penze-o-pet-let-drive-predduchod-nabizi-radu-vyhod", "coefficient": 0.2739331079406648}, {"slug": "e-recept-vam-neposlu-nebyl-jste-na-preventivce-vzkazal-lekar", "coefficient": 0.26291580079406524}]";NULL
674771;22;"Hypotéky dál zlevňují. Už desátý měsíc hledají sazby pomyslné dno";hypoteky-dal-zlevnuji-uz-desaty-mesic-hledaji-sazby-pomyslne-dno;"Banky loni poskytly hypotéky v rekordním objemu. Od ledna do prosince překročil objem poskytnutých hypoték hranici 250 miliard korun. Průměrná úroková sazba klesla devátý měsíc v řadě, v prosinci se ustálila na hodnotě 1,96 %. Banky v posledním měsíci roku 2020 poskytly 9 951 hypoték za 29,516 miliardy korun.";"Banky loni poskytly hypotéky v rekordním objemu. Od ledna do prosince překročil objem poskytnutých hypoték hranici 250 miliard korun. Průměrná úroková sazba klesla devátý měsíc v řadě, v prosinci se ustálila na hodnotě 1,96 %. Banky v posledním měsíci roku 2020 poskytly 9 951 hypoték za 29,516 miliardy korun.<p><a href='https://www.idnes.cz/finance/hypoteky-a-pujcky/hypoindex-sazby-uvery-ceny-nemovitosti-investice-banky.A210215_120155_pujcky_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/hypoteky-a-pujcky/hypoindex-sazby-uvery-ceny-nemovitosti-investice-banky.A210215_120155_pujcky_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:57";"2021-02-21 12:09:57";"2021-02-21 12:09:57";6;0;NULL;"rekordním objemu v hypotéky 516 miliardy korun hypoték loni ledna poskytly korun řadě korun banky prosinci banky objemu";"[{"slug": "hypotecni-trh-nadale-lame-rekordy-zlevnovani-ale-pribrzduje", "coefficient": 0.3176942011721274}, {"slug": "inflace-pozira-ulozene-penize-kam-s-nimi-aby-jich-zmizelo-co-nejmene", "coefficient": 0.3093076883167272}, {"slug": "ctyri-miliony-cechu-maji-od-ledna-vyssi-plat-kam-s-tisicovkou-aby-mela-smysl", "coefficient": 0.2807329674332724}, {"slug": "kdo-muze-at-refinancuje-hypoteku-ted-radi-odbornici", "coefficient": 0.2798175240508978}, {"slug": "dane-2020-o-mesic-pozdeji-jake-polozky-vam-mohou-ulevit", "coefficient": 0.277050598574696}, {"slug": "voda-opet-zdrazila-kvuli-nakladum-spolecnosti-i-pandemii-koronaviru", "coefficient": 0.27681294222905123}, {"slug": "sporit-na-penzi-s-prispevkem-statu-pujde-v-novem-ucastnickem-fondu", "coefficient": 0.27626115869960066}, {"slug": "hypoteka-nebo-stavebko-jak-si-co-nejvyhodneji-pujcit-na-druzstevni-byt", "coefficient": 0.2731473279471308}, {"slug": "kdo-z-osvc-cerpa-kompenzacni-bonus-nemuze-cerpat-osetrovne", "coefficient": 0.26697527808060123}, {"slug": "vyrabi-oblicejove-masky-a-filtry-ve-svete-je-znali-uz-pred-covidem", "coefficient": 0.2593442582817025}]";NULL
674781;22;"Inflace požírá uložené peníze. Kam s nimi, aby jich zmizelo co nejméně?";inflace-pozira-ulozene-penize-kam-s-nimi-aby-jich-zmizelo-co-nejmene;"Naspořili jste 200 000 korun, uložili je na účet, těšili se na úroky a po roce zjistili, že jste zbohatli o celých 340 korun? Nezbohatli. Inflace z částky loni ukousla 6400 korun. Smutné. Je čas začít spořit jinak.";"Naspořili jste 200 000 korun, uložili je na účet, těšili se na úroky a po roce zjistili, že jste zbohatli o celých 340 korun? Nezbohatli. Inflace z částky loni ukousla 6400 korun. Smutné. Je čas začít spořit jinak.<p><a href='https://www.idnes.cz/finance/investovani/uspory-zhodnoceni-inflace-sporeni-investovani.A210215_072534_inv_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/investovani/uspory-zhodnoceni-inflace-sporeni-investovani.A210215_072534_inv_frp#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:58";"2021-02-21 12:09:58";"2021-02-21 12:09:58";6;0;NULL;"roce zjistili korun těšili celých 340 korun zjistili účet 200 000 korun těšili uložili naspořili začít spořit naspořili uložili korun";"[{"slug": "ctyri-miliony-cechu-maji-od-ledna-vyssi-plat-kam-s-tisicovkou-aby-mela-smysl", "coefficient": 0.3149434835968108}, {"slug": "hypoteky-dal-zlevnuji-uz-desaty-mesic-hledaji-sazby-pomyslne-dno", "coefficient": 0.3093076883167272}, {"slug": "komentar-nejvetsim-rizikem-sporeni-je-inflace-jak-ji-prekonat", "coefficient": 0.2951129160593234}, {"slug": "kviz-setrete-penize-i-zivotni-prostredi-co-vite-o-trideni-a-recyklaci", "coefficient": 0.28067535862532206}, {"slug": "jdete-po-tom-co-vas-bavi-pak-prijdou-i-penize-radi-karierni-expert", "coefficient": 0.2783504719705297}, {"slug": "pohovor-pres-webovou-kameru-je-zradny-na-co-si-dat-nejvetsi-pozor", "coefficient": 0.2778968453817595}, {"slug": "poradna-podnikate-jako-osvc-a-planujete-dite-jak-neprijit-o-penize", "coefficient": 0.27787384382773195}, {"slug": "kdo-z-osvc-cerpa-kompenzacni-bonus-nemuze-cerpat-osetrovne", "coefficient": 0.2775966258477543}, {"slug": "odrazovaci-naseptavaci-i-dalsi-demoni-nam-skodi-bojujte-s-nimi", "coefficient": 0.2774340075779828}, {"slug": "zdravotni-pojistovny-kolik-korun-a-na-co-vam-letos-prispeji", "coefficient": 0.2748458079286418}]";NULL
674791;22;"Na úhradu paušální daně zbývá jen pár dnů. Za zpoždění hrozí sankce";na-uhradu-pausalni-dane-zbyva-jen-par-dnu-za-zpozdeni-hrozi-sankce;"Živnostníci, kteří se dobrovolně přihlásili k takzvané paušální dani, mají již jen pár dnů na její úhradu. Kdo nezaplatil v předstihu, musí tak učinit nejpozději do pondělí 22. února 2021. Do tohoto termínu je potřeba uhradit lednovou paušální daň ve výši 5 469 korun a zároveň i únorovou splátku ve stejné výši. Jinak začne naskakovat úrok z prodlení.";"Živnostníci, kteří se dobrovolně přihlásili k takzvané paušální dani, mají již jen pár dnů na její úhradu. Kdo nezaplatil v předstihu, musí tak učinit nejpozději do pondělí 22. února 2021. Do tohoto termínu je potřeba uhradit lednovou paušální daň ve výši 5 469 korun a zároveň i únorovou splátku ve stejné výši. Jinak začne naskakovat úrok z prodlení.<p><a href='https://www.idnes.cz/finance/dane/pausalni-dan-uhrada-splatnost-sankce-financni-urad.A210215_103109_p_dane_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main'><b>Odkaz na původní článek</b></a></p>";https://www.idnes.cz/finance/dane/pausalni-dan-uhrada-splatnost-sankce-financni-urad.A210215_103109_p_dane_sov#utm_source=rss&utm_medium=feed&utm_campaign=fincentrum&utm_content=main;default.jpg;"2021-02-21 12:09:58";"2021-02-21 12:09:58";"2021-02-21 12:09:58";6;0;NULL;"takzvané paušální dani výši úhradu dobrovolně přihlásili paušální již pár dnů z dani učinit nejpozději dobrovolně dobrovolně únorovou splátku splátku živnostníci";"[{"slug": "dane-2020-termin-pro-odevzdani-je-delsi-za-prodlevu-hrozi-sankce", "coefficient": 0.3364135386282976}, {"slug": "kdo-musi-podat-priznani-k-dani-z-nemovitych-veci-a-jak-nechybovat", "coefficient": 0.3207898387293606}, {"slug": "poradna-podnikate-jako-osvc-a-planujete-dite-jak-neprijit-o-penize", "coefficient": 0.30817905654822125}, {"slug": "dane-a-jak-na-ne-kdy-jsou-ucty-za-energie-auto-a-obleceni-vydajem", "coefficient": 0.29384248831709037}, {"slug": "dane-2020-o-mesic-pozdeji-jake-polozky-vam-mohou-ulevit", "coefficient": 0.28506408653482834}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kdo-maji-prijmy-z-ciziny", "coefficient": 0.27907207718687493}, {"slug": "dane-2020-mozne-ulevy-a-tipy-pro-ty-kteri-maji-prijmy-z-ciziny", "coefficient": 0.2787079384372019}, {"slug": "radce-jak-se-urcuje-srovnavaci-obdobi-pri-zadosti-o-kompenzacni-bonus", "coefficient": 0.27866212498111126}, {"slug": "sest-ci-osm-tydnu-volna-i-to-je-realita-zatim-ovsem-jen-malokde", "coefficient": 0.2717054152077466}, {"slug": "nova-pracovni-zkusenost-sveho-sefa-a-kolegy-znam-jen-s-rouskou", "coefficient": 0.2764748967238574}]";NULL
